L 30f814,4 hit 
L 30f914,4 hit 
S 352650,4 hit 
S 352654,4 hit 
S 352658,4 hit 
S 35265c,4 hit 
L 30f618,4 hit 
L 30f718,4 hit 
L 30f818,4 hit 
L 30f918,4 hit 
S 352750,4 hit 
S 352754,4 hit 
S 352758,4 hit 
S 35275c,4 hit 
L 30f61c,4 hit 
L 30f71c,4 hit 
L 30f81c,4 hit 
L 30f91c,4 hit 
S 352850,4 hit 
S 352854,4 hit 
S 352858,4 hit 
S 35285c,4 hit 
L 30f220,4 miss 
L 30f224,4 hit 
L 30f228,4 hit 
L 30f22c,4 hit 
L 30f230,4 hit 
L 30f234,4 hit 
L 30f238,4 hit 
L 30f23c,4 hit 
S 352940,4 miss eviction 
S 352a40,4 miss eviction 
S 352b40,4 miss eviction 
S 352c40,4 miss eviction 
S 352950,4 hit 
S 352a50,4 hit 
S 352b50,4 hit 
S 352c50,4 hit 
L 30f320,4 miss 
L 30f324,4 hit 
L 30f328,4 hit 
L 30f32c,4 hit 
L 30f330,4 hit 
L 30f334,4 hit 
L 30f338,4 hit 
L 30f33c,4 hit 
S 352944,4 hit 
S 352a44,4 hit 
S 352b44,4 hit 
S 352c44,4 hit 
S 352954,4 hit 
S 352a54,4 hit 
S 352b54,4 hit 
S 352c54,4 hit 
L 30f420,4 miss 
L 30f424,4 hit 
L 30f428,4 hit 
L 30f42c,4 hit 
L 30f430,4 hit 
L 30f434,4 hit 
L 30f438,4 hit 
L 30f43c,4 hit 
S 352948,4 hit 
S 352a48,4 hit 
S 352b48,4 hit 
S 352c48,4 hit 
S 352958,4 hit 
S 352a58,4 hit 
S 352b58,4 hit 
S 352c58,4 hit 
L 30f520,4 miss 
L 30f524,4 hit 
L 30f528,4 hit 
L 30f52c,4 hit 
L 30f530,4 hit 
L 30f534,4 hit 
L 30f538,4 hit 
L 30f53c,4 hit 
S 35294c,4 hit 
S 352a4c,4 hit 
S 352b4c,4 hit 
S 352c4c,4 hit 
S 35295c,4 hit 
S 352a5c,4 hit 
S 352b5c,4 hit 
S 352c5c,4 hit 
L 352950,4 hit 
L 352954,4 hit 
L 352958,4 hit 
L 35295c,4 hit 
L 30f620,4 miss eviction 
L 30f720,4 miss eviction 
L 30f820,4 miss eviction 
L 30f920,4 miss eviction 
S 352950,4 hit 
S 352954,4 hit 
S 352958,4 hit 
S 35295c,4 hit 
S 352d40,4 miss eviction 
S 352d44,4 hit 
S 352d48,4 hit 
S 352d4c,4 hit 
L 352a50,4 hit 
L 352a54,4 hit 
L 352a58,4 hit 
L 352a5c,4 hit 
L 30f624,4 hit 
L 30f724,4 hit 
L 30f824,4 hit 
L 30f924,4 hit 
S 352a50,4 hit 
S 352a54,4 hit 
S 352a58,4 hit 
S 352a5c,4 hit 
S 352e40,4 miss eviction 
S 352e44,4 hit 
S 352e48,4 hit 
S 352e4c,4 hit 
L 352b50,4 hit 
L 352b54,4 hit 
L 352b58,4 hit 
L 352b5c,4 hit 
L 30f628,4 hit 
L 30f728,4 hit 
L 30f828,4 hit 
L 30f928,4 hit 
S 352b50,4 hit 
S 352b54,4 hit 
S 352b58,4 hit 
S 352b5c,4 hit 
S 352f40,4 miss eviction 
S 352f44,4 hit 
S 352f48,4 hit 
S 352f4c,4 hit 
L 352c50,4 hit 
L 352c54,4 hit 
L 352c58,4 hit 
L 352c5c,4 hit 
L 30f62c,4 hit 
L 30f72c,4 hit 
L 30f82c,4 hit 
L 30f92c,4 hit 
S 352c50,4 hit 
S 352c54,4 hit 
S 352c58,4 hit 
S 352c5c,4 hit 
S 353040,4 miss eviction 
S 353044,4 hit 
S 353048,4 hit 
S 35304c,4 hit 
L 30f630,4 hit 
L 30f730,4 hit 
L 30f830,4 hit 
L 30f930,4 hit 
S 352d50,4 hit 
S 352d54,4 hit 
S 352d58,4 hit 
S 352d5c,4 hit 
L 30f634,4 hit 
L 30f734,4 hit 
L 30f834,4 hit 
L 30f934,4 hit 
S 352e50,4 hit 
S 352e54,4 hit 
S 352e58,4 hit 
S 352e5c,4 hit 
L 30f638,4 hit 
L 30f738,4 hit 
L 30f838,4 hit 
L 30f938,4 hit 
S 352f50,4 hit 
S 352f54,4 hit 
S 352f58,4 hit 
S 352f5c,4 hit 
L 30f63c,4 hit 
L 30f73c,4 hit 
L 30f83c,4 hit 
L 30f93c,4 hit 
S 353050,4 hit 
S 353054,4 hit 
S 353058,4 hit 
S 35305c,4 hit 
L 30f940,4 miss eviction 
L 30f944,4 hit 
L 30f948,4 hit 
L 30f94c,4 hit 
L 30f950,4 hit 
L 30f954,4 hit 
L 30f958,4 hit 
L 30f95c,4 hit 
S 34f160,4 miss eviction 
S 34f260,4 miss eviction 
S 34f360,4 miss eviction 
S 34f460,4 miss eviction 
S 34f170,4 hit 
S 34f270,4 hit 
S 34f370,4 hit 
S 34f470,4 hit 
L 30fa40,4 miss eviction 
L 30fa44,4 hit 
L 30fa48,4 hit 
L 30fa4c,4 hit 
L 30fa50,4 hit 
L 30fa54,4 hit 
L 30fa58,4 hit 
L 30fa5c,4 hit 
S 34f164,4 hit 
S 34f264,4 hit 
S 34f364,4 hit 
S 34f464,4 hit 
S 34f174,4 hit 
S 34f274,4 hit 
S 34f374,4 hit 
S 34f474,4 hit 
L 30fb40,4 miss eviction 
L 30fb44,4 hit 
L 30fb48,4 hit 
L 30fb4c,4 hit 
L 30fb50,4 hit 
L 30fb54,4 hit 
L 30fb58,4 hit 
L 30fb5c,4 hit 
S 34f168,4 hit 
S 34f268,4 hit 
S 34f368,4 hit 
S 34f468,4 hit 
S 34f178,4 hit 
S 34f278,4 hit 
S 34f378,4 hit 
S 34f478,4 hit 
L 30fc40,4 miss eviction 
L 30fc44,4 hit 
L 30fc48,4 hit 
L 30fc4c,4 hit 
L 30fc50,4 hit 
L 30fc54,4 hit 
L 30fc58,4 hit 
L 30fc5c,4 hit 
S 34f16c,4 hit 
S 34f26c,4 hit 
S 34f36c,4 hit 
S 34f46c,4 hit 
S 34f17c,4 hit 
S 34f27c,4 hit 
S 34f37c,4 hit 
S 34f47c,4 hit 
L 34f170,4 hit 
L 34f174,4 hit 
L 34f178,4 hit 
L 34f17c,4 hit 
L 30fd40,4 miss eviction 
L 30fe40,4 miss eviction 
L 30ff40,4 miss eviction 
L 310040,4 miss eviction 
S 34f170,4 hit 
S 34f174,4 hit 
S 34f178,4 hit 
S 34f17c,4 hit 
S 34f560,4 miss eviction 
S 34f564,4 hit 
S 34f568,4 hit 
S 34f56c,4 hit 
L 34f270,4 hit 
L 34f274,4 hit 
L 34f278,4 hit 
L 34f27c,4 hit 
L 30fd44,4 hit 
L 30fe44,4 hit 
L 30ff44,4 hit 
L 310044,4 hit 
S 34f270,4 hit 
S 34f274,4 hit 
S 34f278,4 hit 
S 34f27c,4 hit 
S 34f660,4 miss eviction 
S 34f664,4 hit 
S 34f668,4 hit 
S 34f66c,4 hit 
L 34f370,4 hit 
L 34f374,4 hit 
L 34f378,4 hit 
L 34f37c,4 hit 
L 30fd48,4 hit 
L 30fe48,4 hit 
L 30ff48,4 hit 
L 310048,4 hit 
S 34f370,4 hit 
S 34f374,4 hit 
S 34f378,4 hit 
S 34f37c,4 hit 
S 34f760,4 miss eviction 
S 34f764,4 hit 
S 34f768,4 hit 
S 34f76c,4 hit 
L 34f470,4 hit 
L 34f474,4 hit 
L 34f478,4 hit 
L 34f47c,4 hit 
L 30fd4c,4 hit 
L 30fe4c,4 hit 
L 30ff4c,4 hit 
L 31004c,4 hit 
S 34f470,4 hit 
S 34f474,4 hit 
S 34f478,4 hit 
S 34f47c,4 hit 
S 34f860,4 miss eviction 
S 34f864,4 hit 
S 34f868,4 hit 
S 34f86c,4 hit 
L 30fd50,4 hit 
L 30fe50,4 hit 
L 30ff50,4 hit 
L 310050,4 hit 
S 34f570,4 hit 
S 34f574,4 hit 
S 34f578,4 hit 
S 34f57c,4 hit 
L 30fd54,4 hit 
L 30fe54,4 hit 
L 30ff54,4 hit 
L 310054,4 hit 
S 34f670,4 hit 
S 34f674,4 hit 
S 34f678,4 hit 
S 34f67c,4 hit 
L 30fd58,4 hit 
L 30fe58,4 hit 
L 30ff58,4 hit 
L 310058,4 hit 
S 34f770,4 hit 
S 34f774,4 hit 
S 34f778,4 hit 
S 34f77c,4 hit 
L 30fd5c,4 hit 
L 30fe5c,4 hit 
L 30ff5c,4 hit 
L 31005c,4 hit 
S 34f870,4 hit 
S 34f874,4 hit 
S 34f878,4 hit 
S 34f87c,4 hit 
L 30f960,4 miss eviction 
L 30f964,4 hit 
L 30f968,4 hit 
L 30f96c,4 hit 
L 30f970,4 hit 
L 30f974,4 hit 
L 30f978,4 hit 
L 30f97c,4 hit 
S 34f960,4 miss eviction 
S 34fa60,4 miss eviction 
S 34fb60,4 miss eviction 
S 34fc60,4 miss eviction 
S 34f970,4 hit 
S 34fa70,4 hit 
S 34fb70,4 hit 
S 34fc70,4 hit 
L 30fa60,4 miss eviction 
L 30fa64,4 hit 
L 30fa68,4 hit 
L 30fa6c,4 hit 
L 30fa70,4 hit 
L 30fa74,4 hit 
L 30fa78,4 hit 
L 30fa7c,4 hit 
S 34f964,4 hit 
S 34fa64,4 miss eviction 
S 34fb64,4 hit 
S 34fc64,4 hit 
S 34f974,4 hit 
S 34fa74,4 hit 
S 34fb74,4 hit 
S 34fc74,4 hit 
L 30fb60,4 miss eviction 
L 30fb64,4 hit 
L 30fb68,4 hit 
L 30fb6c,4 hit 
L 30fb70,4 hit 
L 30fb74,4 hit 
L 30fb78,4 hit 
L 30fb7c,4 hit 
S 34f968,4 hit 
S 34fa68,4 hit 
S 34fb68,4 miss eviction 
S 34fc68,4 hit 
S 34f978,4 hit 
S 34fa78,4 hit 
S 34fb78,4 hit 
S 34fc78,4 hit 
L 30fc60,4 miss eviction 
L 30fc64,4 hit 
L 30fc68,4 hit 
L 30fc6c,4 hit 
L 30fc70,4 hit 
L 30fc74,4 hit 
L 30fc78,4 hit 
L 30fc7c,4 hit 
S 34f96c,4 hit 
S 34fa6c,4 hit 
S 34fb6c,4 hit 
S 34fc6c,4 miss eviction 
S 34f97c,4 hit 
S 34fa7c,4 hit 
S 34fb7c,4 hit 
S 34fc7c,4 hit 
L 34f970,4 hit 
L 34f974,4 hit 
L 34f978,4 hit 
L 34f97c,4 hit 
L 30fd60,4 miss eviction 
L 30fe60,4 miss eviction 
L 30ff60,4 miss eviction 
L 310060,4 miss eviction 
S 34f970,4 miss eviction 
S 34f974,4 hit 
S 34f978,4 hit 
S 34f97c,4 hit 
S 34fd60,4 miss eviction 
S 34fd64,4 hit 
S 34fd68,4 hit 
S 34fd6c,4 hit 
L 34fa70,4 miss eviction 
L 34fa74,4 hit 
L 34fa78,4 hit 
L 34fa7c,4 hit 
L 30fd64,4 miss eviction 
L 30fe64,4 miss eviction 
L 30ff64,4 hit 
L 310064,4 hit 
S 34fa70,4 miss eviction 
S 34fa74,4 hit 
S 34fa78,4 hit 
S 34fa7c,4 hit 
S 34fe60,4 miss eviction 
S 34fe64,4 hit 
S 34fe68,4 hit 
S 34fe6c,4 hit 
L 34fb70,4 miss eviction 
L 34fb74,4 hit 
L 34fb78,4 hit 
L 34fb7c,4 hit 
L 30fd68,4 hit 
L 30fe68,4 miss eviction 
L 30ff68,4 miss eviction 
L 310068,4 hit 
S 34fb70,4 miss eviction 
S 34fb74,4 hit 
S 34fb78,4 hit 
S 34fb7c,4 hit 
S 34ff60,4 miss eviction 
S 34ff64,4 hit 
S 34ff68,4 hit 
S 34ff6c,4 hit 
L 34fc70,4 miss eviction 
L 34fc74,4 hit 
L 34fc78,4 hit 
L 34fc7c,4 hit 
L 30fd6c,4 hit 
L 30fe6c,4 hit 
L 30ff6c,4 miss eviction 
L 31006c,4 miss eviction 
S 34fc70,4 miss eviction 
S 34fc74,4 hit 
S 34fc78,4 hit 
S 34fc7c,4 hit 
S 350060,4 miss eviction 
S 350064,4 hit 
S 350068,4 hit 
S 35006c,4 hit 
L 30fd70,4 hit 
L 30fe70,4 hit 
L 30ff70,4 hit 
L 310070,4 miss eviction 
S 34fd70,4 miss eviction 
S 34fd74,4 hit 
S 34fd78,4 hit 
S 34fd7c,4 hit 
L 30fd74,4 miss eviction 
L 30fe74,4 hit 
L 30ff74,4 hit 
L 310074,4 hit 
S 34fe70,4 miss eviction 
S 34fe74,4 hit 
S 34fe78,4 hit 
S 34fe7c,4 hit 
L 30fd78,4 hit 
L 30fe78,4 miss eviction 
L 30ff78,4 hit 
L 310078,4 hit 
S 34ff70,4 miss eviction 
S 34ff74,4 hit 
S 34ff78,4 hit 
S 34ff7c,4 hit 
L 30fd7c,4 hit 
L 30fe7c,4 hit 
L 30ff7c,4 miss eviction 
L 31007c,4 hit 
S 350070,4 miss eviction 
S 350074,4 hit 
S 350078,4 hit 
S 35007c,4 hit 
L 30f980,4 miss eviction 
L 30f984,4 hit 
L 30f988,4 hit 
L 30f98c,4 hit 
L 30f990,4 hit 
L 30f994,4 hit 
L 30f998,4 hit 
L 30f99c,4 hit 
S 350160,4 miss eviction 
S 350260,4 miss eviction 
S 350360,4 miss eviction 
S 350460,4 miss eviction 
S 350170,4 hit 
S 350270,4 hit 
S 350370,4 hit 
S 350470,4 hit 
L 30fa80,4 miss eviction 
L 30fa84,4 hit 
L 30fa88,4 hit 
L 30fa8c,4 hit 
L 30fa90,4 hit 
L 30fa94,4 hit 
L 30fa98,4 hit 
L 30fa9c,4 hit 
S 350164,4 hit 
S 350264,4 hit 
S 350364,4 hit 
S 350464,4 hit 
S 350174,4 hit 
S 350274,4 hit 
S 350374,4 hit 
S 350474,4 hit 
L 30fb80,4 miss eviction 
L 30fb84,4 hit 
L 30fb88,4 hit 
L 30fb8c,4 hit 
L 30fb90,4 hit 
L 30fb94,4 hit 
L 30fb98,4 hit 
L 30fb9c,4 hit 
S 350168,4 hit 
S 350268,4 hit 
S 350368,4 hit 
S 350468,4 hit 
S 350178,4 hit 
S 350278,4 hit 
S 350378,4 hit 
S 350478,4 hit 
L 30fc80,4 miss eviction 
L 30fc84,4 hit 
L 30fc88,4 hit 
L 30fc8c,4 hit 
L 30fc90,4 hit 
L 30fc94,4 hit 
L 30fc98,4 hit 
L 30fc9c,4 hit 
S 35016c,4 hit 
S 35026c,4 hit 
S 35036c,4 hit 
S 35046c,4 hit 
S 35017c,4 hit 
S 35027c,4 hit 
S 35037c,4 hit 
S 35047c,4 hit 
L 350170,4 hit 
L 350174,4 hit 
L 350178,4 hit 
L 35017c,4 hit 
L 30fd80,4 miss eviction 
L 30fe80,4 miss eviction 
L 30ff80,4 miss eviction 
L 310080,4 miss eviction 
S 350170,4 hit 
S 350174,4 hit 
S 350178,4 hit 
S 35017c,4 hit 
S 350560,4 miss eviction 
S 350564,4 hit 
S 350568,4 hit 
S 35056c,4 hit 
L 350270,4 hit 
L 350274,4 hit 
L 350278,4 hit 
L 35027c,4 hit 
L 30fd84,4 hit 
L 30fe84,4 hit 
L 30ff84,4 hit 
L 310084,4 hit 
S 350270,4 hit 
S 350274,4 hit 
S 350278,4 hit 
S 35027c,4 hit 
S 350660,4 miss eviction 
S 350664,4 hit 
S 350668,4 hit 
S 35066c,4 hit 
L 350370,4 hit 
L 350374,4 hit 
L 350378,4 hit 
L 35037c,4 hit 
L 30fd88,4 hit 
L 30fe88,4 hit 
L 30ff88,4 hit 
L 310088,4 hit 
S 350370,4 hit 
S 350374,4 hit 
S 350378,4 hit 
S 35037c,4 hit 
S 350760,4 miss eviction 
S 350764,4 hit 
S 350768,4 hit 
S 35076c,4 hit 
L 350470,4 hit 
L 350474,4 hit 
L 350478,4 hit 
L 35047c,4 hit 
L 30fd8c,4 hit 
L 30fe8c,4 hit 
L 30ff8c,4 hit 
L 31008c,4 hit 
S 350470,4 hit 
S 350474,4 hit 
S 350478,4 hit 
S 35047c,4 hit 
S 350860,4 miss eviction 
S 350864,4 hit 
S 350868,4 hit 
S 35086c,4 hit 
L 30fd90,4 hit 
L 30fe90,4 hit 
L 30ff90,4 hit 
L 310090,4 hit 
S 350570,4 hit 
S 350574,4 hit 
S 350578,4 hit 
S 35057c,4 hit 
L 30fd94,4 hit 
L 30fe94,4 hit 
L 30ff94,4 hit 
L 310094,4 hit 
S 350670,4 hit 
S 350674,4 hit 
S 350678,4 hit 
S 35067c,4 hit 
L 30fd98,4 hit 
L 30fe98,4 hit 
L 30ff98,4 hit 
L 310098,4 hit 
S 350770,4 hit 
S 350774,4 hit 
S 350778,4 hit 
S 35077c,4 hit 
L 30fd9c,4 hit 
L 30fe9c,4 hit 
L 30ff9c,4 hit 
L 31009c,4 hit 
S 350870,4 hit 
S 350874,4 hit 
S 350878,4 hit 
S 35087c,4 hit 
L 30f9a0,4 miss eviction 
L 30f9a4,4 hit 
L 30f9a8,4 hit 
L 30f9ac,4 hit 
L 30f9b0,4 hit 
L 30f9b4,4 hit 
L 30f9b8,4 hit 
L 30f9bc,4 hit 
S 350960,4 miss eviction 
S 350a60,4 miss eviction 
S 350b60,4 miss eviction 
S 350c60,4 miss eviction 
S 350970,4 hit 
S 350a70,4 hit 
S 350b70,4 hit 
S 350c70,4 hit 
L 30faa0,4 miss eviction 
L 30faa4,4 hit 
L 30faa8,4 hit 
L 30faac,4 hit 
L 30fab0,4 hit 
L 30fab4,4 hit 
L 30fab8,4 hit 
L 30fabc,4 hit 
S 350964,4 hit 
S 350a64,4 hit 
S 350b64,4 hit 
S 350c64,4 hit 
S 350974,4 hit 
S 350a74,4 hit 
S 350b74,4 hit 
S 350c74,4 hit 
L 30fba0,4 miss eviction 
L 30fba4,4 hit 
L 30fba8,4 hit 
L 30fbac,4 hit 
L 30fbb0,4 hit 
L 30fbb4,4 hit 
L 30fbb8,4 hit 
L 30fbbc,4 hit 
S 350968,4 hit 
S 350a68,4 hit 
S 350b68,4 hit 
S 350c68,4 hit 
S 350978,4 hit 
S 350a78,4 hit 
S 350b78,4 hit 
S 350c78,4 hit 
L 30fca0,4 miss eviction 
L 30fca4,4 hit 
L 30fca8,4 hit 
L 30fcac,4 hit 
L 30fcb0,4 hit 
L 30fcb4,4 hit 
L 30fcb8,4 hit 
L 30fcbc,4 hit 
S 35096c,4 hit 
S 350a6c,4 hit 
S 350b6c,4 hit 
S 350c6c,4 hit 
S 35097c,4 hit 
S 350a7c,4 hit 
S 350b7c,4 hit 
S 350c7c,4 hit 
L 350970,4 hit 
L 350974,4 hit 
L 350978,4 hit 
L 35097c,4 hit 
L 30fda0,4 miss eviction 
L 30fea0,4 miss eviction 
L 30ffa0,4 miss eviction 
L 3100a0,4 miss eviction 
S 350970,4 hit 
S 350974,4 hit 
S 350978,4 hit 
S 35097c,4 hit 
S 350d60,4 miss eviction 
S 350d64,4 hit 
S 350d68,4 hit 
S 350d6c,4 hit 
L 350a70,4 hit 
L 350a74,4 hit 
L 350a78,4 hit 
L 350a7c,4 hit 
L 30fda4,4 hit 
L 30fea4,4 hit 
L 30ffa4,4 hit 
L 3100a4,4 hit 
S 350a70,4 hit 
S 350a74,4 hit 
S 350a78,4 hit 
S 350a7c,4 hit 
S 350e60,4 miss eviction 
S 350e64,4 hit 
S 350e68,4 hit 
S 350e6c,4 hit 
L 350b70,4 hit 
L 350b74,4 hit 
L 350b78,4 hit 
L 350b7c,4 hit 
L 30fda8,4 hit 
L 30fea8,4 hit 
L 30ffa8,4 hit 
L 3100a8,4 hit 
S 350b70,4 hit 
S 350b74,4 hit 
S 350b78,4 hit 
S 350b7c,4 hit 
S 350f60,4 miss eviction 
S 350f64,4 hit 
S 350f68,4 hit 
S 350f6c,4 hit 
L 350c70,4 hit 
L 350c74,4 hit 
L 350c78,4 hit 
L 350c7c,4 hit 
L 30fdac,4 hit 
L 30feac,4 hit 
L 30ffac,4 hit 
L 3100ac,4 hit 
S 350c70,4 hit 
S 350c74,4 hit 
S 350c78,4 hit 
S 350c7c,4 hit 
S 351060,4 miss eviction 
S 351064,4 hit 
S 351068,4 hit 
S 35106c,4 hit 
L 30fdb0,4 hit 
L 30feb0,4 hit 
L 30ffb0,4 hit 
L 3100b0,4 hit 
S 350d70,4 hit 
S 350d74,4 hit 
S 350d78,4 hit 
S 350d7c,4 hit 
L 30fdb4,4 hit 
L 30feb4,4 hit 
L 30ffb4,4 hit 
L 3100b4,4 hit 
S 350e70,4 hit 
S 350e74,4 hit 
S 350e78,4 hit 
S 350e7c,4 hit 
L 30fdb8,4 hit 
L 30feb8,4 hit 
L 30ffb8,4 hit 
L 3100b8,4 hit 
S 350f70,4 hit 
S 350f74,4 hit 
S 350f78,4 hit 
S 350f7c,4 hit 
L 30fdbc,4 hit 
L 30febc,4 hit 
L 30ffbc,4 hit 
L 3100bc,4 hit 
S 351070,4 hit 
S 351074,4 hit 
S 351078,4 hit 
S 35107c,4 hit 
L 30f9c0,4 miss eviction 
L 30f9c4,4 hit 
L 30f9c8,4 hit 
L 30f9cc,4 hit 
L 30f9d0,4 hit 
L 30f9d4,4 hit 
L 30f9d8,4 hit 
L 30f9dc,4 hit 
S 351160,4 miss eviction 
S 351260,4 miss eviction 
S 351360,4 miss eviction 
S 351460,4 miss eviction 
S 351170,4 hit 
S 351270,4 hit 
S 351370,4 hit 
S 351470,4 hit 
L 30fac0,4 miss eviction 
L 30fac4,4 hit 
L 30fac8,4 hit 
L 30facc,4 hit 
L 30fad0,4 hit 
L 30fad4,4 hit 
L 30fad8,4 hit 
L 30fadc,4 hit 
S 351164,4 hit 
S 351264,4 hit 
S 351364,4 hit 
S 351464,4 hit 
S 351174,4 hit 
S 351274,4 hit 
S 351374,4 hit 
S 351474,4 hit 
L 30fbc0,4 miss eviction 
L 30fbc4,4 hit 
L 30fbc8,4 hit 
L 30fbcc,4 hit 
L 30fbd0,4 hit 
L 30fbd4,4 hit 
L 30fbd8,4 hit 
L 30fbdc,4 hit 
S 351168,4 hit 
S 351268,4 hit 
S 351368,4 hit 
S 351468,4 hit 
S 351178,4 hit 
S 351278,4 hit 
S 351378,4 hit 
S 351478,4 hit 
L 30fcc0,4 miss eviction 
L 30fcc4,4 hit 
L 30fcc8,4 hit 
L 30fccc,4 hit 
L 30fcd0,4 hit 
L 30fcd4,4 hit 
L 30fcd8,4 hit 
L 30fcdc,4 hit 
S 35116c,4 hit 
S 35126c,4 hit 
S 35136c,4 hit 
S 35146c,4 hit 
S 35117c,4 hit 
S 35127c,4 hit 
S 35137c,4 hit 
S 35147c,4 hit 
L 351170,4 hit 
L 351174,4 hit 
L 351178,4 hit 
L 35117c,4 hit 
L 30fdc0,4 miss eviction 
L 30fec0,4 miss eviction 
L 30ffc0,4 miss eviction 
L 3100c0,4 miss eviction 
S 351170,4 hit 
S 351174,4 hit 
S 351178,4 hit 
S 35117c,4 hit 
S 351560,4 miss eviction 
S 351564,4 hit 
S 351568,4 hit 
S 35156c,4 hit 
L 351270,4 hit 
L 351274,4 hit 
L 351278,4 hit 
L 35127c,4 hit 
L 30fdc4,4 hit 
L 30fec4,4 hit 
L 30ffc4,4 hit 
L 3100c4,4 hit 
S 351270,4 hit 
S 351274,4 hit 
S 351278,4 hit 
S 35127c,4 hit 
S 351660,4 miss eviction 
S 351664,4 hit 
S 351668,4 hit 
S 35166c,4 hit 
L 351370,4 hit 
L 351374,4 hit 
L 351378,4 hit 
L 35137c,4 hit 
L 30fdc8,4 hit 
L 30fec8,4 hit 
L 30ffc8,4 hit 
L 3100c8,4 hit 
S 351370,4 hit 
S 351374,4 hit 
S 351378,4 hit 
S 35137c,4 hit 
S 351760,4 miss eviction 
S 351764,4 hit 
S 351768,4 hit 
S 35176c,4 hit 
L 351470,4 hit 
L 351474,4 hit 
L 351478,4 hit 
L 35147c,4 hit 
L 30fdcc,4 hit 
L 30fecc,4 hit 
L 30ffcc,4 hit 
L 3100cc,4 hit 
S 351470,4 hit 
S 351474,4 hit 
S 351478,4 hit 
S 35147c,4 hit 
S 351860,4 miss eviction 
S 351864,4 hit 
S 351868,4 hit 
S 35186c,4 hit 
L 30fdd0,4 hit 
L 30fed0,4 hit 
L 30ffd0,4 hit 
L 3100d0,4 hit 
S 351570,4 hit 
S 351574,4 hit 
S 351578,4 hit 
S 35157c,4 hit 
L 30fdd4,4 hit 
L 30fed4,4 hit 
L 30ffd4,4 hit 
L 3100d4,4 hit 
S 351670,4 hit 
S 351674,4 hit 
S 351678,4 hit 
S 35167c,4 hit 
L 30fdd8,4 hit 
L 30fed8,4 hit 
L 30ffd8,4 hit 
L 3100d8,4 hit 
S 351770,4 hit 
S 351774,4 hit 
S 351778,4 hit 
S 35177c,4 hit 
L 30fddc,4 hit 
L 30fedc,4 hit 
L 30ffdc,4 hit 
L 3100dc,4 hit 
S 351870,4 hit 
S 351874,4 hit 
S 351878,4 hit 
S 35187c,4 hit 
L 30f9e0,4 miss eviction 
L 30f9e4,4 hit 
L 30f9e8,4 hit 
L 30f9ec,4 hit 
L 30f9f0,4 hit 
L 30f9f4,4 hit 
L 30f9f8,4 hit 
L 30f9fc,4 hit 
S 351960,4 miss eviction 
S 351a60,4 miss eviction 
S 351b60,4 miss eviction 
S 351c60,4 miss eviction 
S 351970,4 hit 
S 351a70,4 hit 
S 351b70,4 hit 
S 351c70,4 hit 
L 30fae0,4 miss eviction 
L 30fae4,4 hit 
L 30fae8,4 hit 
L 30faec,4 hit 
L 30faf0,4 hit 
L 30faf4,4 hit 
L 30faf8,4 hit 
L 30fafc,4 hit 
S 351964,4 hit 
S 351a64,4 hit 
S 351b64,4 hit 
S 351c64,4 hit 
S 351974,4 hit 
S 351a74,4 hit 
S 351b74,4 hit 
S 351c74,4 hit 
L 30fbe0,4 miss eviction 
L 30fbe4,4 hit 
L 30fbe8,4 hit 
L 30fbec,4 hit 
L 30fbf0,4 hit 
L 30fbf4,4 hit 
L 30fbf8,4 hit 
L 30fbfc,4 hit 
S 351968,4 hit 
S 351a68,4 hit 
S 351b68,4 hit 
S 351c68,4 hit 
S 351978,4 hit 
S 351a78,4 hit 
S 351b78,4 hit 
S 351c78,4 hit 
L 30fce0,4 miss eviction 
L 30fce4,4 hit 
L 30fce8,4 hit 
L 30fcec,4 hit 
L 30fcf0,4 hit 
L 30fcf4,4 hit 
L 30fcf8,4 hit 
L 30fcfc,4 hit 
S 35196c,4 hit 
S 351a6c,4 hit 
S 351b6c,4 hit 
S 351c6c,4 hit 
S 35197c,4 hit 
S 351a7c,4 hit 
S 351b7c,4 hit 
S 351c7c,4 hit 
L 351970,4 hit 
L 351974,4 hit 
L 351978,4 hit 
L 35197c,4 hit 
L 30fde0,4 miss eviction 
L 30fee0,4 miss eviction 
L 30ffe0,4 miss eviction 
L 3100e0,4 miss eviction 
S 351970,4 hit 
S 351974,4 hit 
S 351978,4 hit 
S 35197c,4 hit 
S 351d60,4 miss eviction 
S 351d64,4 hit 
S 351d68,4 hit 
S 351d6c,4 hit 
L 351a70,4 hit 
L 351a74,4 hit 
L 351a78,4 hit 
L 351a7c,4 hit 
L 30fde4,4 hit 
L 30fee4,4 hit 
L 30ffe4,4 hit 
L 3100e4,4 hit 
S 351a70,4 hit 
S 351a74,4 hit 
S 351a78,4 hit 
S 351a7c,4 hit 
S 351e60,4 miss eviction 
S 351e64,4 hit 
S 351e68,4 hit 
S 351e6c,4 hit 
L 351b70,4 hit 
L 351b74,4 hit 
L 351b78,4 hit 
L 351b7c,4 hit 
L 30fde8,4 hit 
L 30fee8,4 hit 
L 30ffe8,4 hit 
L 3100e8,4 hit 
S 351b70,4 hit 
S 351b74,4 hit 
S 351b78,4 hit 
S 351b7c,4 hit 
S 351f60,4 miss eviction 
S 351f64,4 hit 
S 351f68,4 hit 
S 351f6c,4 hit 
L 351c70,4 hit 
L 351c74,4 hit 
L 351c78,4 hit 
L 351c7c,4 hit 
L 30fdec,4 hit 
L 30feec,4 hit 
